2759350	Beek	50.94083	5.79722	8415	Baek	lb	Nederland
2759544	Baarn	52.21167	5.2875	24584	Baarn	ut+Utrecht	Nederland
2759549	Baarlo	51.33083	6.09444	5215	Baolder	lb	Nederland
2759554	Baarle-Nassau	51.4475	4.92917	2585	Baarle-Nassau	Noord-Braobant+nb+Noord-Brabant	Nederland
2759621	Asten	51.40417	5.74861	9535	Aste	Noord-Braobant+nb+Noord-Brabant	Nederland
2759633	Assen	52.99667	6.5625	62237	Asse	dr	Nederland
2759661	Arnhem	51.98	5.91111	141674	Arnem	GLD+gd+Gelderland	Nederland
2759684	Arcen	51.47667	6.18056	8793	Árse	lb	Nederland
2759706	Apeldoorn	52.21	5.96944	136670	Apeldoorn	GLD+gd+Gelderland	Nederland
2759794	Amsterdam	52.37403	4.88969	741636	Amsterdam	nh+Nord-Holland+Noord-Holland	Nederland
2759798	Amstelveen	52.30083	4.86389	79639	Amstelveen	nh+Nord-Holland+Noord-Holland	Nederland
2759821	Amersfoort	52.155	5.3875	139914	Amersfoort	ut+Utrecht	Nederland
2759850	Amby	50.86215	5.73226	6535	Amie	lb	Nederland
2759875	Alphen aan den Rijn	52.12917	4.65546	70251	Alphen aan den Rijn	Zuud-Holland+zh+Zuid-Holland	Nederland
2759899	Alkmaar	52.63167	4.74861	94853	Alkmaar	nh+Nord-Holland+Noord-Holland	Nederland
2760067	Abcoude	52.2725	4.96944	6920	Abcoude	ut+Utrecht	Nederland
2760123	Aalten	51.925	6.58056	19141	Aalten	GLD+gd+Gelderland	Nederland
2760134	Aalsmeer	52.25917	4.75972	22991	Aalsmeer	nh+Nord-Holland+Noord-Holland	Nederland
2760144	Aalburg	51.75482	5.13156	5788	Aalburg	Noord-Braobant+nb+Noord-Brabant	Nederland
756135	Warsaw	52.22977	21.01178	1702139	Warschau	Mazowieckie	Pole
766980	Kurów	51.38941	22.18637	2804	Kurów	Lubelskie	Pole
3083829	Szczecin	53.42894	14.55302	407811	Stettin		Pole
3083955	Świnoujście	53.91053	14.24712	40919	Świnoujście		Pole
524901	Moscow	55.75222	37.61556	10381222	Moskou+Moskva		
5128581	New York City	40.71427	-74.00597	8175133	New York+NYC+NY	NY	U.S.+USA+U.S.A.
5389489	Sacramento	38.58157	-121.4944	490712	Sacramento Stad	Californië+CA+Calif+California	U.S.+USA+U.S.A.
